Product Name,MTC,Region,Profiles,Contract Length,Min,Max,Valid From,Valid To,Units (p/kWh),Day Units (p/kWh),Night Units (p/kWh),Eve/We Units (p/kWh),Weekday Units (p/kWh),Winter Eve Units (p/kWh)
SEEB P4 1R (RESTRICTED HOURS) 12 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,12,40001,50000,07/10/2019,06/10/2020,12.66,,,,,
SEEB P4 1R (RESTRICTED HOURS) 12 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,12,50001,60000,07/10/2019,06/10/2020,12.64,,,,,
SEEB P4 1R (RESTRICTED HOURS) 12 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,12,60001,73200,07/10/2019,06/10/2020,12.62,,,,,
SEEB P4 1R (RESTRICTED HOURS) 12 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,12,73201,100000,07/10/2019,06/10/2020,12.6,,,,,
SEEB P4 1R (RESTRICTED HOURS) 12 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,12,100001,150000,07/10/2019,06/10/2020,12.58,,,,,
SEEB P4 1R (RESTRICTED HOURS) 12 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,12,150001,200000,07/10/2019,06/10/2020,12.57,,,,,
SEEB P4 1R (RESTRICTED HOURS) 12 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,12,200001,250000,07/10/2019,06/10/2020,12.56,,,,,
SEEB P4 1R (RESTRICTED HOURS) 12 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,12,250001,293000,07/10/2019,06/10/2020,12.56,,,,,
SEEB P4 1R (RESTRICTED HOURS) 24 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,24,5000,10000,07/10/2019,06/10/2021,14.53,,,,,
SEEB P4 1R (RESTRICTED HOURS) 24 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,24,10001,20000,07/10/2019,06/10/2021,13.54,,,,,
SEEB P4 1R (RESTRICTED HOURS) 24 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,24,20001,30000,07/10/2019,06/10/2021,13.13,,,,,
SEEB P4 1R (RESTRICTED HOURS) 24 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,24,30001,40000,07/10/2019,06/10/2021,13.06,,,,,
SEEB P4 1R (RESTRICTED HOURS) 24 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,24,40001,50000,07/10/2019,06/10/2021,12.98,,,,,
SEEB P4 1R (RESTRICTED HOURS) 24 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,24,50001,60000,07/10/2019,06/10/2021,12.95,,,,,
SEEB P4 1R (RESTRICTED HOURS) 24 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,24,60001,73200,07/10/2019,06/10/2021,12.93,,,,,
SEEB P4 1R (RESTRICTED HOURS) 24 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,24,73201,100000,07/10/2019,06/10/2021,12.91,,,,,
SEEB P4 1R (RESTRICTED HOURS) 24 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,24,100001,150000,07/10/2019,06/10/2021,12.89,,,,,
SEEB P4 1R (RESTRICTED HOURS) 24 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,24,150001,200000,07/10/2019,06/10/2021,12.88,,,,,
SEEB P4 1R (RESTRICTED HOURS) 24 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,24,200001,250000,07/10/2019,06/10/2021,12.87,,,,,
SEEB P4 1R (RESTRICTED HOURS) 24 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,24,250001,293000,07/10/2019,06/10/2021,12.87,,,,,
SEEB P4 1R (RESTRICTED HOURS) 36 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,36,5000,10000,07/10/2019,06/10/2022,14.64,,,,,
SEEB P4 1R (RESTRICTED HOURS) 36 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,36,10001,20000,07/10/2019,06/10/2022,13.65,,,,,
SEEB P4 1R (RESTRICTED HOURS) 36 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,36,20001,30000,07/10/2019,06/10/2022,13.24,,,,,
SEEB P4 1R (RESTRICTED HOURS) 36 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,36,30001,40000,07/10/2019,06/10/2022,13.17,,,,,
SEEB P4 1R (RESTRICTED HOURS) 36 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,36,40001,50000,07/10/2019,06/10/2022,13.08,,,,,
SEEB P4 1R (RESTRICTED HOURS) 36 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,36,50001,60000,07/10/2019,06/10/2022,13.05,,,,,
SEEB P4 1R (RESTRICTED HOURS) 36 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,36,60001,73200,07/10/2019,06/10/2022,13.04,,,,,
SEEB P4 1R (RESTRICTED HOURS) 36 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,36,73201,100000,07/10/2019,06/10/2022,13.01,,,,,
SEEB P4 1R (RESTRICTED HOURS) 36 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,36,100001,150000,07/10/2019,06/10/2022,12.99,,,,,
SEEB P4 1R (RESTRICTED HOURS) 36 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,36,150001,200000,07/10/2019,06/10/2022,12.98,,,,,
SEEB P4 1R (RESTRICTED HOURS) 36 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,36,200001,250000,07/10/2019,06/10/2022,12.97,,,,,
SEEB P4 1R (RESTRICTED HOURS) 36 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,36,250001,293000,07/10/2019,06/10/2022,12.97,,,,,
SEEB P4 1R (RESTRICTED HOURS) 48 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,48,5000,10000,07/10/2019,06/10/2023,14.93,,,,,
SEEB P4 1R (RESTRICTED HOURS) 48 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,48,10001,20000,07/10/2019,06/10/2023,13.92,,,,,
SEEB P4 1R (RESTRICTED HOURS) 48 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,48,20001,30000,07/10/2019,06/10/2023,13.51,,,,,
SEEB P4 1R (RESTRICTED HOURS) 48 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,48,30001,40000,07/10/2019,06/10/2023,13.44,,,,,
SEEB P4 1R (RESTRICTED HOURS) 48 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,48,40001,50000,07/10/2019,06/10/2023,13.35,,,,,
SEEB P4 1R (RESTRICTED HOURS) 48 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,48,50001,60000,07/10/2019,06/10/2023,13.33,,,,,
SEEB P4 1R (RESTRICTED HOURS) 48 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,48,60001,73200,07/10/2019,06/10/2023,13.31,,,,,
SEEB P4 1R (RESTRICTED HOURS) 48 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,48,73201,100000,07/10/2019,06/10/2023,13.29,,,,,
SEEB P4 1R (RESTRICTED HOURS) 48 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,48,100001,150000,07/10/2019,06/10/2023,13.26,,,,,
SEEB P4 1R (RESTRICTED HOURS) 48 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,48,150001,200000,07/10/2019,06/10/2023,13.25,,,,,
SEEB P4 1R (RESTRICTED HOURS) 48 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,48,200001,250000,07/10/2019,06/10/2023,13.24,,,,,
SEEB P4 1R (RESTRICTED HOURS) 48 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,48,250001,293000,07/10/2019,06/10/2023,13.24,,,,,
SEEB P4 1R (RESTRICTED HOURS) 60 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,60,5000,10000,07/10/2019,06/10/2024,15.29,,,,,
SEEB P4 1R (RESTRICTED HOURS) 60 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,60,10001,20000,07/10/2019,06/10/2024,14.28,,,,,
SEEB P4 1R (RESTRICTED HOURS) 60 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,60,20001,30000,07/10/2019,06/10/2024,13.86,,,,,
SEEB P4 1R (RESTRICTED HOURS) 60 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,60,30001,40000,07/10/2019,06/10/2024,13.79,,,,,
SEEB P4 1R (RESTRICTED HOURS) 60 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,60,40001,50000,07/10/2019,06/10/2024,13.7,,,,,
SEEB P4 1R (RESTRICTED HOURS) 60 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,60,50001,60000,07/10/2019,06/10/2024,13.68,,,,,
SEEB P4 1R (RESTRICTED HOURS) 60 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,60,60001,73200,07/10/2019,06/10/2024,13.66,,,,,
SEEB P4 1R (RESTRICTED HOURS) 60 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,60,73201,100000,07/10/2019,06/10/2024,13.64,,,,,
SEEB P4 1R (RESTRICTED HOURS) 60 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,60,100001,150000,07/10/2019,06/10/2024,13.62,,,,,
SEEB P4 1R (RESTRICTED HOURS) 60 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,60,150001,200000,07/10/2019,06/10/2024,13.6,,,,,
SEEB P4 1R (RESTRICTED HOURS) 60 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,60,200001,250000,07/10/2019,06/10/2024,13.59,,,,,
SEEB P4 1R (RESTRICTED HOURS) 60 months,027 029 033 035 037 039 041 049 051 053 055 531 533 540 542 544 546 548 554 556 558 560 824,19,4,60,250001,293000,07/10/2019,06/10/2024,13.59,,,,,
SEEB P4 2R 12 months,157 805 815 812 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 811,19,4,12,5000,10000,07/10/2019,06/10/2020,,16.88,11.83,,,
SEEB P4 2R 12 months,157 805 815 812 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 811,19,4,12,10001,20000,07/10/2019,06/10/2020,,15.78,10.73,,,
SEEB P4 2R 12 months,157 805 815 812 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 811,19,4,12,20001,30000,07/10/2019,06/10/2020,,15.33,10.28,,,
SEEB P4 2R 12 months,157 805 815 812 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 811,19,4,12,30001,40000,07/10/2019,06/10/2020,,15.24,10.19,,,
SEEB P4 2R 12 months,157 805 815 812 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 811,19,4,12,40001,50000,07/10/2019,06/10/2020,,15.14,10.09,,,
SEEB P4 2R 12 months,157 805 815 812 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 811,19,4,12,50001,60000,07/10/2019,06/10/2020,,15.11,10.06,,,
SEEB P4 2R 12 months,157 805 815 812 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 811,19,4,12,60001,73200,07/10/2019,06/10/2020,,15.09,10.04,,,
SEEB P4 2R 12 months,157 805 815 812 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 811,19,4,12,73201,100000,07/10/2019,06/10/2020,,15.06,10.01,,,
SEEB P4 2R 12 months,157 805 815 812 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 811,19,4,12,100001,150000,07/10/2019,06/10/2020,,15.03,9.98,,,
SEEB P4 2R 12 months,157 805 815 812 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 811,19,4,12,150001,200000,07/10/2019,06/10/2020,,15.02,9.97,,,
SEEB P4 2R 12 months,157 805 815 812 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 811,19,4,12,200001,250000,07/10/2019,06/10/2020,,15.01,9.96,,,
SEEB P4 2R 12 months,157 805 815 812 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 811,19,4,12,250001,293000,07/10/2019,06/10/2020,,15,9.95,,,
SEEB P4 2R 24 months,811 805 812 815 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 157,19,4,24,5000,10000,07/10/2019,06/10/2021,,17.28,11.98,,,
SEEB P4 2R 24 months,811 805 812 815 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 157,19,4,24,10001,20000,07/10/2019,06/10/2021,,16.17,10.87,,,
SEEB P4 2R 24 months,811 805 812 815 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 157,19,4,24,20001,30000,07/10/2019,06/10/2021,,15.71,10.41,,,
SEEB P4 2R 24 months,811 805 812 815 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 157,19,4,24,30001,40000,07/10/2019,06/10/2021,,15.62,10.32,,,
SEEB P4 2R 24 months,811 805 812 815 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 157,19,4,24,40001,50000,07/10/2019,06/10/2021,,15.53,10.23,,,
SEEB P4 2R 24 months,811 805 812 815 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 157,19,4,24,50001,60000,07/10/2019,06/10/2021,,15.49,10.19,,,
SEEB P4 2R 24 months,811 805 812 815 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 157,19,4,24,60001,73200,07/10/2019,06/10/2021,,15.47,10.17,,,
SEEB P4 2R 24 months,811 805 812 815 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 157,19,4,24,73201,100000,07/10/2019,06/10/2021,,15.44,10.14,,,
SEEB P4 2R 24 months,811 805 812 815 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 157,19,4,24,100001,150000,07/10/2019,06/10/2021,,15.42,10.12,,,
SEEB P4 2R 24 months,811 805 812 815 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 157,19,4,24,150001,200000,07/10/2019,06/10/2021,,15.4,10.1,,,
SEEB P4 2R 24 months,811 805 812 815 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 157,19,4,24,200001,250000,07/10/2019,06/10/2021,,15.39,10.09,,,
SEEB P4 2R 24 months,811 805 812 815 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 157,19,4,24,250001,293000,07/10/2019,06/10/2021,,15.38,10.08,,,
SEEB P4 2R 36 months,009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 815 805 812 157 811,19,4,36,5000,10000,07/10/2019,06/10/2022,,17.45,12.14,,,
SEEB P4 2R 36 months,009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 815 805 812 157 811,19,4,36,10001,20000,07/10/2019,06/10/2022,,16.33,11.02,,,
SEEB P4 2R 36 months,009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 815 805 812 157 811,19,4,36,20001,30000,07/10/2019,06/10/2022,,15.87,10.56,,,
SEEB P4 2R 36 months,009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 815 805 812 157 811,19,4,36,30001,40000,07/10/2019,06/10/2022,,15.78,10.47,,,
SEEB P4 2R 36 months,009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 815 805 812 157 811,19,4,36,40001,50000,07/10/2019,06/10/2022,,15.68,10.37,,,
SEEB P4 2R 36 months,009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 815 805 812 157 811,19,4,36,50001,60000,07/10/2019,06/10/2022,,15.65,10.34,,,
SEEB P4 2R 36 months,009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 815 805 812 157 811,19,4,36,60001,73200,07/10/2019,06/10/2022,,15.62,10.31,,,
SEEB P4 2R 36 months,009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 815 805 812 157 811,19,4,36,73201,100000,07/10/2019,06/10/2022,,15.6,10.29,,,
SEEB P4 2R 36 months,009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 815 805 812 157 811,19,4,36,100001,150000,07/10/2019,06/10/2022,,15.57,10.26,,,
SEEB P4 2R 36 months,009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 815 805 812 157 811,19,4,36,150001,200000,07/10/2019,06/10/2022,,15.55,10.24,,,
SEEB P4 2R 36 months,009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 815 805 812 157 811,19,4,36,200001,250000,07/10/2019,06/10/2022,,15.54,10.23,,,
SEEB P4 2R 36 months,009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874 815 805 812 157 811,19,4,36,250001,293000,07/10/2019,06/10/2022,,15.53,10.22,,,
SEEB P4 2R 48 months,811 805 157 812 815 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874,19,4,48,5000,10000,07/10/2019,06/10/2023,,17.77,12.32,,,
SEEB P4 2R 48 months,811 805 157 812 815 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874,19,4,48,10001,20000,07/10/2019,06/10/2023,,16.64,11.19,,,
SEEB P4 2R 48 months,811 805 157 812 815 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874,19,4,48,20001,30000,07/10/2019,06/10/2023,,16.18,10.73,,,
SEEB P4 2R 48 months,811 805 157 812 815 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874,19,4,48,30001,40000,07/10/2019,06/10/2023,,16.09,10.64,,,
SEEB P4 2R 48 months,811 805 157 812 815 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874,19,4,48,40001,50000,07/10/2019,06/10/2023,,15.99,10.54,,,
SEEB P4 2R 48 months,811 805 157 812 815 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874,19,4,48,50001,60000,07/10/2019,06/10/2023,,15.96,10.51,,,
SEEB P4 2R 48 months,811 805 157 812 815 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874,19,4,48,60001,73200,07/10/2019,06/10/2023,,15.93,10.48,,,
SEEB P4 2R 48 months,811 805 157 812 815 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874,19,4,48,73201,100000,07/10/2019,06/10/2023,,15.91,10.46,,,
SEEB P4 2R 48 months,811 805 157 812 815 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874,19,4,48,100001,150000,07/10/2019,06/10/2023,,15.88,10.43,,,
SEEB P4 2R 48 months,811 805 157 812 815 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874,19,4,48,150001,200000,07/10/2019,06/10/2023,,15.86,10.41,,,
SEEB P4 2R 48 months,811 805 157 812 815 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874,19,4,48,200001,250000,07/10/2019,06/10/2023,,15.85,10.4,,,
SEEB P4 2R 48 months,811 805 157 812 815 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874,19,4,48,250001,293000,07/10/2019,06/10/2023,,15.84,10.39,,,
SEEB P4 2R 60 months,805 815 157 812 811 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874,19,4,60,5000,10000,07/10/2019,06/10/2024,,18.16,12.55,,,
SEEB P4 2R 60 months,805 815 157 812 811 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874,19,4,60,10001,20000,07/10/2019,06/10/2024,,17.02,11.41,,,
SEEB P4 2R 60 months,805 815 157 812 811 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874,19,4,60,20001,30000,07/10/2019,06/10/2024,,16.56,10.95,,,
SEEB P4 2R 60 months,805 815 157 812 811 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874,19,4,60,30001,40000,07/10/2019,06/10/2024,,16.47,10.86,,,
SEEB P4 2R 60 months,805 815 157 812 811 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874,19,4,60,40001,50000,07/10/2019,06/10/2024,,16.37,10.76,,,
SEEB P4 2R 60 months,805 815 157 812 811 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874,19,4,60,50001,60000,07/10/2019,06/10/2024,,16.33,10.72,,,
SEEB P4 2R 60 months,805 815 157 812 811 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874,19,4,60,60001,73200,07/10/2019,06/10/2024,,16.31,10.7,,,
SEEB P4 2R 60 months,805 815 157 812 811 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874,19,4,60,73201,100000,07/10/2019,06/10/2024,,16.28,10.67,,,
SEEB P4 2R 60 months,805 815 157 812 811 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874,19,4,60,100001,150000,07/10/2019,06/10/2024,,16.25,10.64,,,
SEEB P4 2R 60 months,805 815 157 812 811 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874,19,4,60,150001,200000,07/10/2019,06/10/2024,,16.23,10.62,,,
SEEB P4 2R 60 months,805 815 157 812 811 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874,19,4,60,200001,250000,07/10/2019,06/10/2024,,16.22,10.61,,,
SEEB P4 2R 60 months,805 815 157 812 811 009 016 066 156 158 510 511 512 513 516 521 571 572 806 807 874,19,4,60,250001,293000,07/10/2019,06/10/2024,,16.22,10.61,,,
SEEB P4 3R 12 months,067 069 070 573 574 575 576 068 829,19,4,12,5000,10000,07/10/2019,06/10/2020,,,11.74,16.2,17.62,
SEEB P4 3R 12 months,067 069 070 573 574 575 576 068 829,19,4,12,10001,20000,07/10/2019,06/10/2020,,,10.64,15.1,16.52,
SEEB P4 3R 12 months,067 069 070 573 574 575 576 068 829,19,4,12,20001,30000,07/10/2019,06/10/2020,,,10.19,14.65,16.07,
SEEB P4 3R 12 months,067 069 070 573 574 575 576 068 829,19,4,12,30001,40000,07/10/2019,06/10/2020,,,10.1,14.56,15.98,
SEEB P4 3R 12 months,067 069 070 573 574 575 576 068 829,19,4,12,40001,50000,07/10/2019,06/10/2020,,,10,14.46,15.88,
SEEB P4 3R 12 months,067 069 070 573 574 575 576 068 829,19,4,12,50001,60000,07/10/2019,06/10/2020,,,9.97,14.43,15.85,
SEEB P4 3R 12 months,067 069 070 573 574 575 576 068 829,19,4,12,60001,73200,07/10/2019,06/10/2020,,,9.95,14.41,15.83,
SEEB P4 3R 12 months,067 069 070 573 574 575 576 068 829,19,4,12,73201,100000,07/10/2019,06/10/2020,,,9.92,14.38,15.8,
SEEB P4 3R 12 months,067 069 070 573 574 575 576 068 829,19,4,12,100001,150000,07/10/2019,06/10/2020,,,9.9,14.36,15.78,
SEEB P4 3R 12 months,067 069 070 573 574 575 576 068 829,19,4,12,150001,200000,07/10/2019,06/10/2020,,,9.88,14.34,15.76,
SEEB P4 3R 12 months,067 069 070 573 574 575 576 068 829,19,4,12,200001,250000,07/10/2019,06/10/2020,,,9.87,14.33,15.75,
SEEB P4 3R 12 months,067 069 070 573 574 575 576 068 829,19,4,12,250001,293000,07/10/2019,06/10/2020,,,9.86,14.32,15.74,
SEEB P4 3R 24 months,068 829 067 069 070 573 574 575 576,19,4,24,5000,10000,07/10/2019,06/10/2021,,,11.86,16.41,18.15,
SEEB P4 3R 24 months,068 829 067 069 070 573 574 575 576,19,4,24,10001,20000,07/10/2019,06/10/2021,,,10.75,15.3,17.04,
SEEB P4 3R 24 months,068 829 067 069 070 573 574 575 576,19,4,24,20001,30000,07/10/2019,06/10/2021,,,10.29,14.84,16.58,
SEEB P4 3R 24 months,068 829 067 069 070 573 574 575 576,19,4,24,30001,40000,07/10/2019,06/10/2021,,,10.21,14.76,16.5,
SEEB P4 3R 24 months,068 829 067 069 070 573 574 575 576,19,4,24,40001,50000,07/10/2019,06/10/2021,,,10.11,14.66,16.4,
SEEB P4 3R 24 months,068 829 067 069 070 573 574 575 576,19,4,24,50001,60000,07/10/2019,06/10/2021,,,10.08,14.63,16.37,
SEEB P4 3R 24 months,068 829 067 069 070 573 574 575 576,19,4,24,60001,73200,07/10/2019,06/10/2021,,,10.05,14.6,16.34,
SEEB P4 3R 24 months,068 829 067 069 070 573 574 575 576,19,4,24,73201,100000,07/10/2019,06/10/2021,,,10.02,14.57,16.31,
